index,point1x,point1y,point2x,point2y,point3x,point3y,point4x,point4y,height
583,553265.8920763638,4183043.9135056464,553199.5979717388,4182977.0277736317,553224.2747133903,4182952.5693062786,553290.5688180153,4183019.4550382933,101.47
584,552671.0619310689,4182742.2481613616,552766.1671384551,4182758.3660752373,552757.1205728933,4182811.7461528657,552662.0153655071,4182795.62823899,17.28
585,552461.4175691215,4183186.5905040978,552469.3367767133,4183139.0010373327,552489.8428477395,4183142.4133855766,552481.9236401477,4183190.0028523416,4.56
586,553397.4177775383,4182690.9175965944,553408.1427362061,4182672.4935697746,553422.2833623055,4182680.7250835435,553411.5584036377,4182699.149110364,127.78
587,553001.8233389545,4183178.97746235,553145.1480633651,4183202.7200983115,553130.4532776852,4183291.426597087,552987.1285532746,4183267.6839611256,49.66
588,553189.6427799554,4182526.08183286,553256.6545009848,4182459.81228202,553322.920297358,4182526.820206536,553255.9085763285,4182593.089757376,108.86
589,553347.8268450785,4182830.532274194,553378.309818187,4182861.377923342,553344.225449,4182895.061536365,553313.7424758915,4182864.2158872173,46.95
590,552956.7731973561,4182311.2640300514,552914.9282855443,4182353.3370189127,552891.7244693767,4182330.2589902887,552933.5693811886,4182288.1860014275,25.78
591,552330.3322529731,4182579.9895649552,552322.5320441545,4182632.3308046944,552298.2728608005,4182628.7155541414,552306.0730696191,4182576.374314402,28.33
592,552884.4994734772,4182361.024751072,552913.7612011274,4182390.520069384,552889.906549515,4182414.1858020704,552860.6448218648,4182384.690483758,97.15
593,552527.9442564294,4183293.114111186,552478.5525860313,4183284.7858245326,552486.6711283379,4183236.638062284,552536.062798736,4183244.9663489372,61.92
594,552858.4700214968,4183150.0185390376,552865.3147303158,4183111.945074307,552882.4994666983,4183115.034483624,552875.6547578792,4183153.107948355,137.81
595,553138.2973725498,4182904.383961117,553167.9395844622,4182874.7501802426,553194.3866932278,4182901.2048134133,553164.7444813154,4182930.8385942876,45.46
596,552547.7097479169,4182727.0490081585,552486.6298018332,4182717.705873432,552490.9743272362,4182689.303909301,552552.0542733199,4182698.647044027,19.19
597,553063.8171478091,4182312.367030368,553043.5102418042,4182332.2814667467,553017.6325930608,4182305.8938266123,553037.9394990657,4182285.979390233,24.43
598,553464.017593486,4183022.0262184357,553500.5255246826,4183059.203454051,553482.6575346517,4183076.7497653854,553446.1496034551,4183039.57252977,32.76
599,552985.5140603401,4182708.0180912167,552947.7621475186,4182745.2444680957,552904.7997569779,4182701.6755645843,552942.5516697995,4182664.4491877053,44.97
600,552547.4382719086,4182425.2397389887,552589.432783134,4182383.556205505,552627.3168720289,4182421.722926591,552585.3223608034,4182463.4064600747,6.56
601,552778.8660502797,4182744.6393457097,552808.0905952733,4182729.9852303006,552822.7446499488,4182759.2096541733,552793.5201049552,4182773.8637695825,10.31
602,552657.4299363858,4183397.5738688065,552628.9014951576,4183392.666181966,552632.9456759798,4183369.1573113594,552661.474117208,4183374.0649981997,10.27
603,552694.5535727203,4183175.8858913085,552659.8586351738,4183169.746590645,552664.4980049325,4183143.52819007,552699.192942479,4183149.6674907333,101.33
604,553126.8056716807,4182873.0968741653,553092.4206362874,4182838.2287460715,553150.1827897255,4182781.266878632,553184.5678251188,4182816.1350067263,18.56
605,552746.3041118785,4183568.0928609213,552795.4826427648,4183576.1232087873,552791.8988415967,4183598.070710861,552742.7203107104,4183590.0403629956,27.83
606,552594.0406212726,4183454.5025021047,552647.288621744,4183463.8342251596,552641.7662621862,4183495.3455122616,552588.5182617148,4183486.0137892067,43.24
607,552382.6980102838,4182486.688984229,552411.4699138044,4182491.4301949753,552408.7231452144,4182508.098882596,552379.9512416937,4182503.35767185,35.04
608,552416.8655991483,4182492.867800527,552445.6833614224,4182497.76138882,552437.6430137084,4182545.110044882,552408.8252514343,4182540.216456589,10.52
609,552417.7060466029,4183129.6531725274,552421.8353282842,4183105.458704862,552447.1894108187,4183109.7858985825,552443.0601291375,4183133.980366248,39.78
610,552734.598114983,4182361.1781405685,552750.7702673341,4182377.7328862334,552726.1078492342,4182401.8253362747,552709.9356968831,4182385.2705906103,21.91
611,552880.2870799007,4182234.6404822636,552855.8443332401,4182259.3116524247,552836.6949323288,4182240.3395504886,552861.1376789894,4182215.6683803275,13.68
612,552861.999430016,4183411.099815323,552839.9220263219,4183407.641545445,552842.5302000862,4183390.9911083393,552864.6076037803,4183394.449378217,67.25
613,552383.3882163296,4183318.108184482,552389.7363368722,4183280.7557698935,552440.134371984,4183289.3210207755,552433.7862514415,4183326.673435364,15.05
614,553022.8311056511,4182737.0849953233,553063.1911099728,4182777.836366149,553038.8331126526,4182801.9604350384,552998.473108331,4182761.2090642126,11.96
615,552436.484642057,4183486.616581023,552428.0029169723,4183538.749010356,552411.6916432654,4183536.0952353235,552420.1733683501,4183483.9628059906,12.33
616,552907.600433964,4182157.4233126915,552865.9846824012,4182198.733252283,552849.3124542106,4182181.9376018117,552890.9282057735,4182140.62766222,20.4
617,552389.1334492565,4182377.293227294,552386.1737892553,4182395.190033828,552354.6161642678,4182389.9712345838,552357.575824269,4182372.07442805,36.65
618,552832.3687741905,4182272.3868008936,552875.4060271876,4182229.7318699704,552912.859665155,4182267.5212101005,552869.8224121579,4182310.1761410236,25.34
619,552637.690009189,4183580.5539612398,552733.0150383121,4183597.535101669,552727.3291792896,4183629.453139163,552632.0041501665,4183612.471998734,135.85
620,553039.1480316417,4182898.8793968037,553004.8605539091,4182862.9493742576,553039.8711916225,4182829.539251582,553074.1586693551,4182865.4692741283,22.44
621,552923.5410413339,4182447.981124419,552899.4303083208,4182423.871872591,552914.1131166816,4182409.1881621713,552938.2238496947,4182433.297414,13.14
622,553538.6581764307,4183286.0259407307,553591.3923902668,4183316.185084777,553562.5496064755,4183366.6176012214,553509.8153926395,4183336.4584571756,99.11
623,552494.1603115725,4183237.9568380364,552486.1818250126,4183286.0540974424,552383.9186594681,4183269.090442923,552391.897146028,4183220.993183517,27.69
624,552884.9513645464,4183058.582214364,552876.5771488929,4183107.49729066,552857.9061872759,4183104.3008393636,552866.2804029294,4183055.3857630673,21.68
625,552286.4561935179,4182733.282343738,552291.1968429426,4182701.6493361033,552313.4267944915,4182704.9808058213,552308.6861450667,4182736.6138134557,22.98
626,553244.7749187711,4182342.1947812913,553211.2583601489,4182375.5130472505,553199.0979624535,4182363.280277312,553232.6145210757,4182329.962011352,27.41
627,552847.6494064091,4182970.184427876,552896.2337569068,4182978.634241443,552892.460216489,4183000.3311710646,552843.8758659913,4182991.8813574975,45.57
628,552331.7148998845,4182480.1888025724,552307.4939846925,4182475.9674309464,552315.937139936,4182427.523236686,552340.1580551281,4182431.744608312,72.19
629,553468.0300961039,4182726.213202535,553512.4080597833,4182681.947778071,553570.6616585543,4182740.3494792124,553526.283694875,4182784.6149036763,148.53
630,552957.2564269265,4182482.44488159,552996.5808223763,4182522.12808834,552955.1496752948,4182563.184619432,552915.8252798449,4182523.5014126813,32.0
631,552424.6751126,4182446.640678034,552420.0230941817,4182474.4964952115,552398.10667193,4182470.8363764174,552402.7586903484,4182442.98055924,13.02
632,552568.189059178,4183334.473320299,552550.1413539177,4183331.463424175,552554.4312725811,4183305.740547226,552572.4789778414,4183308.7504433496,15.36
633,552621.9679619883,4183182.763765223,552617.416589675,4183211.2608006326,552598.1847589673,4183208.1892101825,552602.7361312805,4183179.6921747727,26.38
634,553485.6259964933,4182999.2212549513,553502.0432141551,4182982.912955205,553539.6856424625,4183020.8067852464,553523.2684248006,4183037.1150849927,73.06
635,552624.7040481232,4183352.915737996,552574.7399141926,4183344.239116594,552580.654866201,4183310.177995259,552630.6190001316,4183318.8546166606,30.71
636,552379.2281446789,4182699.662567036,552371.5816520093,4182746.351712199,552340.421530641,4182741.248478058,552348.0680233106,4182694.559332895,118.58
637,552511.4607916698,4182300.7034964487,552560.2593489236,4182252.4764940315,552608.6855101113,4182301.4765703552,552559.8869528575,4182349.7035727724,32.56
638,552607.829888603,4183162.0466473857,552603.7587408087,4183189.035598553,552587.179613741,4183186.534720465,552591.2507615353,4183159.545769298,22.34
639,552281.0260662565,4182446.2269574185,552277.062515932,4182470.2934847632,552245.290011814,4182465.060826258,552249.2535621384,4182440.994298913,88.85
640,552564.1898253288,4182670.6237066747,552578.9755700431,4182580.6653154534,552597.4340384868,4182583.699186986,552582.6482937725,4182673.657578207,13.63
641,552968.462996805,4183444.1451046844,552945.1223319274,4183439.95947679,552948.0731232058,4183423.504734015,552971.4137880834,4183427.6903619096,18.27
642,552548.6936078703,4183573.1380704967,552544.2641348514,4183599.2415402285,552523.8472009549,4183595.7770100813,552528.2766739738,4183569.6735403496,5.43
643,553430.9495228378,4182626.7219983283,553448.8376498397,4182640.1518325415,553439.6444423543,4182652.396902766,553421.7563153524,4182638.9670685534,20.95
644,553238.6733033771,4182774.2196986573,553161.725932692,4182695.160014062,553185.5498399895,4182671.972633093,553262.4972106747,4182751.032317688,22.1
645,552987.4574595117,4182393.3266359437,552959.1576765645,4182364.796848568,552984.4841056324,4182339.674598759,553012.7838885796,4182368.2043861346,56.4
646,553160.0287631452,4182247.787431981,553121.6290263534,4182286.158100085,553081.11713146,4182245.6155143618,553119.5168682518,4182207.244846258,14.42
647,552444.5719743215,4183135.0512905186,552464.1054715877,4183138.1951304623,552460.2050494712,4183162.4294700343,552440.671552205,4183159.285630091,61.31
648,552737.4474766965,4182563.7945767324,552710.8160291451,4182590.1015379243,552694.2518713938,4182573.3330675876,552720.8833189451,4182547.0261063958,114.92
649,553276.657001016,4183051.732209631,553345.5763226815,4183121.2642052555,553289.6143474614,4183176.7330773426,553220.6950257958,4183107.2010817174,11.71
650,553088.7504388483,4182336.8056023824,553063.7928519014,4182361.711081612,553050.9592659937,4182348.850645032,553075.9168529406,4182323.9451658023,8.39
651,552439.0829651253,4183524.298541793,552420.3474279155,4183520.9874601727,552426.7112802766,4183484.978020848,552445.4468174864,4183488.289102468,87.95
652,553620.3823629173,4182713.238117146,553686.843282168,4182780.3361692345,553624.8098103798,4182841.7805991545,553558.348891129,4182774.682547066,30.36
653,552354.6563778348,4182352.530392306,552392.8943279196,4182358.860109714,552389.1705421547,4182381.355574366,552350.93259207,4182375.0258569582,56.3
654,552747.6037565579,4182554.9063684987,552730.7375500735,4182571.576114444,552704.7213535418,4182545.2533052005,552721.5875600262,4182528.583559256,49.4
655,552608.5862542384,4182232.8141614227,552644.0857233207,4182268.750084728,552617.0397341992,4182295.4675909537,552581.5402651168,4182259.531667649,29.22
656,552590.7090654093,4183542.275002517,552580.2127148034,4183605.450541242,552550.6847428328,4183600.5445926306,552561.1810934386,4183537.3690539054,72.3
657,552781.6738975937,4183440.173773333,552797.5426663891,4183345.122310385,552831.6075149139,4183350.8094107043,552815.7387461185,4183445.860873652,15.08
658,552741.0605954482,4183531.932999038,552702.6778402656,4183525.3235201593,552707.0239343983,4183500.0847577457,552745.406689581,4183506.6942366245,14.88
659,552602.504152463,4183409.4267331213,552610.3637449016,4183361.2154846415,552643.2786270167,4183366.5814016573,552635.4190345781,4183414.792650137,69.8
660,552955.4840079516,4182229.906458101,552925.8171603181,4182259.442673886,552907.0894667874,4182240.6321521,552936.7563144208,4182211.0959363147,22.9
661,552746.3186627789,4182504.4232023917,552772.0133916438,4182530.2457657494,552758.7303233738,4182543.463076245,552733.035594509,4182517.6405128874,59.01
662,552347.3314518216,4182504.525488781,552325.0656957556,4182500.684688097,552328.8327179933,4182478.846637873,552351.0984740593,4182482.687438557,14.09
663,552496.4684947276,4183163.5031483625,552492.0460920598,4183190.0823150054,552472.3192408158,4183186.8000420607,552476.7416434836,4183160.220875418,21.0
664,552781.4438808463,4183482.288227208,552787.3373509425,4183444.970790404,552818.6415857995,4183449.914607231,552812.7481157032,4183487.232044035,7.1
665,553114.3292013069,4183506.9253926217,553100.5996671608,4183589.5375013105,553052.2753011871,4183581.506341675,553066.0048353332,4183498.894232986,30.08
666,552452.7595988993,4182580.2084090235,552496.0267942686,4182587.239029387,552491.016708005,4182618.0716401646,552447.7495126356,4182611.041019801,40.31
667,552504.806880343,4182536.510882462,552465.9854873121,4182530.0246019014,552470.8416029377,4182500.959998306,552509.6629959686,4182507.4462788664,16.59
668,552434.471697105,4183132.1571854153,552431.2641647652,4183151.1760678105,552412.5218266136,4183148.0151746254,552415.7293589533,4183128.99629223,23.56
669,552657.2158569121,4183467.373771064,552693.5367679598,4183473.3122356315,552689.9941377698,4183494.9797145794,552653.673226722,4183489.041250012,26.65
670,552355.001962425,4182583.800421349,552352.031485396,4182601.420788113,552317.7052243047,4182595.633997666,552320.6757013337,4182578.013630902,87.13
671,553486.0401988439,4182842.465565031,553556.1838956135,4182912.947242442,553495.0799122413,4182973.758214009,553424.9362154717,4182903.276536598,31.62
672,552755.3356917825,4183270.205419447,552733.9718544475,4183266.72534913,552738.952808556,4183236.147721764,552760.316645891,4183239.627792081,12.69
673,552557.3994011247,4183340.1989957616,552530.1951383889,4183335.619604703,552533.1398917125,4183318.1260466995,552560.3441544482,4183322.705437758,6.48
674,552777.2116632651,4183543.04247911,552772.5026307076,4183569.3102140464,552755.9560554093,4183566.343899593,552760.6650879668,4183540.076164657,116.28
675,552771.522410572,4183102.9392955285,552765.4384830166,4183135.783612862,552743.0467743245,4183131.6358775888,552749.13070188,4183098.791560255,55.22
676,553401.8631228406,4182843.993200954,553443.6342177594,4182802.4517592853,553476.3953572211,4182835.3940119166,553434.6242623024,4182876.9354535853,27.75
677,552752.9520622639,4182549.535877667,552725.0103776276,4182521.616605136,552738.0781143922,4182508.5383782885,552766.0197990285,4182536.4576508193,42.41
678,552779.8557333455,4182492.2084104544,552741.169892086,4182453.2480119364,552784.0830015596,4182410.637314813,552822.7688428191,4182449.597713331,29.2
679,552568.7354185554,4183107.9470594637,552596.9904760552,4183112.3219785662,552591.4538456186,4183148.079853778,552563.1987881189,4183143.7049346752,36.24
680,552808.2518232178,4182331.0952962427,552782.7970466635,4182355.691746123,552765.223970439,4182337.50543343,552790.6787469934,4182312.9089835496,40.79
681,552341.6054801953,4182671.6735341256,552336.9385363807,4182695.668401416,552309.2231359857,4182690.277822886,552313.8900798003,4182666.2829555958,32.94
682,553595.8367415657,4182957.1614416866,553558.5265152573,4182993.3765752064,553525.9627578163,4182959.828137261,553563.2729841247,4182923.613003741,18.29
683,552330.7802271728,4182618.352591387,552333.8519076545,4182599.911130281,552351.5259764473,4182602.8549909564,552348.4542959655,4182621.296452062,14.37
684,553134.4954911009,4183195.4913088,553235.7358927333,4183212.6128843427,553226.4292528266,4183267.6433317256,553125.1888511942,4183250.521756183,19.53
685,553269.9807159817,4182657.2284344784,553241.0752703571,4182627.8468771954,553256.3981997236,4182612.772247306,553285.3036453482,4182642.153804589,17.99
686,552902.2772215669,4183563.243406713,552947.4374241004,4183569.5971148643,552942.2147002724,4183606.7186288275,552897.054497739,4183600.364920676,98.5
687,552754.620883951,4182176.9196878,552789.3511848135,4182142.292445741,552831.4034515291,4182184.4698698777,552796.6731506665,4182219.0971119367,20.91
688,552556.8499105801,4183501.870854532,552565.1563895257,4183450.264474298,552584.5127039625,4183453.380035157,552576.2062250169,4183504.986415391,14.11
689,552379.0651178184,4183572.131145061,552384.2921054363,4183541.4320029356,552401.1493741113,4183544.302204789,552395.9223864934,4183575.0013469146,12.45
690,552491.5016111245,4182831.425581917,552519.6071552981,4182836.0053610327,552516.8472525312,4182852.9425466866,552488.7417083576,4182848.362767571,28.95
691,553489.3555904075,4182753.20916447,553523.6115348239,4182787.73530019,553486.5905750704,4182824.466544886,553452.334630654,4182789.9404091663,30.22
692,552396.6410908574,4182335.9912858824,552391.1642352853,4182369.2746223398,552353.1940075138,4182363.026527176,552358.670863086,4182329.743190719,5.33
693,553444.0754937197,4182674.242176522,553433.0062472189,4182693.67061762,553419.6914799528,4182686.084602858,553430.7607264535,4182666.65616176,46.63
694,552760.057376885,4183085.7324646246,552752.1997128517,4183132.8941184073,552714.4768621904,4183126.60906555,552722.3345262237,4183079.447411767,23.82
695,553018.0780093013,4182696.2867360907,553052.3097704649,4182730.516475267,553032.6134091052,4182750.2140001124,552998.3816479417,4182715.9842609363,13.6
696,552643.7656552063,4182003.37746768,552722.8333235795,4182096.4469257817,552677.5032627215,4182134.9573275005,552598.4355943482,4182041.887869398,29.57
697,553494.0504213383,4183066.974632943,553455.8407408295,4183028.4569268785,553473.027617147,4183011.40749377,553511.2372976558,4183049.9251998337,55.8
698,552482.7215256031,4183032.1954137743,552473.3462347258,4183086.8706866386,552426.1550628999,4183078.778711244,552435.5303537772,4183024.1034383797,14.03
699,552813.6158903681,4182488.561540763,552800.5257123392,4182501.4209664245,552778.6073552314,4182479.109301487,552791.6975332603,4182466.249875826,41.4
700,552519.7694643873,4182704.180696433,552488.7012983849,4182698.9922334817,552493.5808706994,4182669.773683767,552524.6490367018,4182674.962146718,23.54
701,552430.9730239874,4182708.489351415,552424.0460605623,4182754.362858854,552403.5099613398,4182751.261879309,552410.4369247649,4182705.3883718704,32.22
702,552457.6771870347,4182500.781702426,552435.8378686026,4182497.1211560494,552443.7186168425,4182450.103538292,552465.5579352747,4182453.7640846684,13.11
703,552875.1621205808,4183364.804015169,552870.7115422168,4183391.4919983437,552843.0342276269,4183386.876435726,552847.4848059908,4183360.188452551,55.8
704,553171.8008508491,4182923.3285209266,553143.2287745606,4182952.431114685,553116.7402336746,4182926.4254391324,553145.3123099632,4182897.322845375,13.95
705,552559.2847089672,4183474.7944306685,552508.2538578608,4183466.7575673996,552512.2315652734,4183441.5007242844,552563.2624163798,4183449.5375875533,22.44
706,552474.4993046083,4182711.5996925696,552446.3904684129,4182706.8865832696,552449.3864532404,4182689.0186236287,552477.4952894358,4182693.7317329287,26.61
707,552790.4126717073,4182312.767134282,552748.5359933714,4182354.2043290506,552722.3235625641,4182327.7138887723,552764.2002409,4182286.2766940035,24.66
708,552849.4165010006,4182892.6611182448,552845.4729293726,4182916.0332308933,552806.2868926182,4182909.4213791927,552810.2304642462,4182886.049266544,92.96
709,552707.2732677547,4182601.5885694204,552698.373381278,4182655.743440177,552664.6757985605,4182650.2055327543,552673.5756850372,4182596.050661998,38.14
710,552537.6940289201,4182724.0091530895,552545.4380848408,4182678.3377721766,552587.658301064,4182685.4966473603,552579.9142451434,4182731.168028273,26.75
711,553001.8333865444,4182691.4784008623,552971.6971586642,4182660.9859503093,552984.2302557696,4182648.5992688993,553014.3664836497,4182679.0917194523,98.66
712,552988.1770246513,4183075.6421970795,552979.2394271618,4183127.6936741387,552927.3782481136,4183118.7887521298,552936.3158456031,4183066.7372750705,38.36
713,552502.627973062,4182611.7378946813,552544.7163372261,4182618.764781619,552536.366641409,4182668.7762648426,552494.2782772449,4182661.749377905,33.79
714,552782.0040256815,4183291.5110060084,552730.2801594244,4183282.534680088,552738.5366352312,4183234.958772734,552790.2605014883,4183243.9350986546,12.25
715,553080.3562646369,4183715.0707149534,553066.8881691447,4183733.9713746756,553048.5533501604,4183720.906481887,553062.0214456525,4183702.005822165,28.2
716,552704.8776615513,4183430.482215536,552757.6802992458,4183439.248106464,552752.5299765186,4183470.2718355064,552699.7273388242,4183461.5059445784,122.36
717,553045.1861330478,4182569.5440768246,553085.0893696251,4182609.2689704467,553043.5192385984,4182651.0257285307,553003.6160020211,4182611.3008349086,12.0
718,552517.1581348709,4182178.3967605364,552504.5701743362,4182191.0925821923,552492.616113812,4182179.240080937,552505.2040743467,4182166.5442592814,12.57
719,552349.6387323306,4183535.8301409082,552378.892354779,4183540.370197742,552376.2914090853,4183557.1292574015,552347.037786637,4183552.589200568,17.14
720,552465.991893771,4183420.5462944955,552505.8741618734,4183427.2892698473,552503.0307543499,4183444.10700019,552463.1484862475,4183437.364024838,12.24
721,552530.7345583653,4183334.5002865656,552561.3912739577,4183340.137245527,552557.8747826087,4183359.2617550213,552527.2180670163,4183353.62479606,19.28
722,553148.5560400856,4182434.767295638,553123.7152417854,4182459.6291933446,553112.0131753159,4182447.937058002,553136.8539736161,4182423.0751602957,23.83
723,552657.7352130136,4182369.0532606402,552674.4552629101,4182352.7088106363,552689.1486942894,4182367.7399010523,552672.4286443929,4182384.0843510563,11.77
724,553095.9265170438,4183190.1620019446,553072.7910014171,4183186.235359007,553079.0624667291,4183149.284307935,553102.1979823558,4183153.2109508724,6.28
725,553409.3888530743,4183148.1364899036,553387.8612898968,4183126.4682766953,553405.5201445746,4183108.924046995,553427.0477077521,4183130.5922602033,74.97
726,552859.1463736338,4182894.8849604432,552909.6743236205,4182903.2438206268,552903.50902903,4182940.5120234545,552852.9810790432,4182932.153163271,85.68
727,552493.4237487268,4183195.199391803,552542.9788083079,4183203.497197275,552535.8652428634,4183245.979894732,552486.3101832824,4183237.68208926,15.04
728,552580.2701423716,4183334.537403549,552577.5811467151,4183351.4175540684,552550.2802090532,4183347.0685346266,552552.9692047097,4183330.188384107,35.73
729,552437.2775432374,4182757.427307705,552442.3829281557,4182727.4907602244,552471.5655082077,4182732.4675633837,552466.4601232894,4182762.4041108643,39.68
730,552234.9443877785,4182502.699660882,552238.4284490816,4182482.1337677855,552251.873001062,4182484.4114049915,552248.3889397589,4182504.977298088,33.36
731,552470.0484367277,4182473.612779841,552513.933914831,4182480.914267522,552509.1015973876,4182509.9588363315,552465.2161192843,4182502.6573486505,47.17
732,552829.8837223821,4182221.9221924935,552844.1639513844,4182236.0362766823,552821.2391070684,4182259.230982219,552806.9588780662,4182245.116898031,44.57
733,552454.2523260799,4182653.141741384,552358.9663170367,4182637.3060499034,552367.3899857023,4182586.619424083,552462.6759947456,4182602.4551155632,20.87
734,552813.6238010179,4182251.6961777173,552855.0348285546,4182209.884077751,552868.1090446126,4182222.8328825627,552826.6980170759,4182264.644982528,26.59
735,552482.3702192021,4182738.8811581843,552514.4703655195,4182743.7961450974,552511.9074467896,4182760.5347585846,552479.8073004722,4182755.6197716715,18.02
736,552431.8213172157,4183421.2294719843,552408.6309051786,4183442.368228646,552394.6214911283,4183426.9991088137,552417.8119031654,4183405.860352152,49.24
737,553116.3301303962,4182472.7885686914,553168.8344549832,4182524.69103523,553128.5475191944,4182565.445136034,553076.0431946074,4182513.5426694946,21.61
738,552524.505853913,4183370.230154353,552556.9146599614,4183375.7379968744,552552.6464393283,4183400.852719043,552520.23763328,4183395.3448765217,36.75
739,552841.1133313852,4182939.3672887124,552837.0266372277,4182963.374231947,552785.2889833685,4182954.5669479175,552789.375677526,4182930.5600046827,11.3
740,552914.8957041642,4182199.975839051,552890.7458515507,4182223.769154869,552874.0475285286,4182206.820611717,552898.1973811421,4182183.0272958986,74.78
741,553259.336485249,4183155.3494841745,553247.0321670751,4183229.413764904,553148.0286108259,4183212.966278417,553160.3329289998,4183138.9019976878,13.82
742,553161.0795696916,4183015.811870982,553226.6272913378,4183082.1411521705,553212.6522847214,4183095.9514909424,553147.1045630751,4183029.622209754,14.77
743,552569.1573054033,4183404.221141001,552542.6964478422,4183399.858451593,552546.8991326755,4183374.368063818,552573.3599902366,4183378.730753226,70.42
744,552481.0206822036,4182357.813849803,552509.3926088794,4182329.4729581825,552528.2791242076,4182348.38015543,552499.9071975318,4182376.721047051,26.82
745,553010.5928829086,4182703.767038361,553042.5269694037,4182672.1199975223,553077.5301531928,4182707.440667927,553045.5960666977,4182739.0877087656,30.93
746,552735.9333292927,4183631.3932547676,552744.3514458281,4183580.299197069,552795.097927439,4183588.660047923,552786.6798109036,4183639.754105622,31.57
747,552988.382909646,4182512.735778443,553004.3312170233,4182528.9178976864,552962.2375610482,4182570.403351725,552946.289253671,4182554.2212324813,16.72
748,552917.1564883117,4183121.237637126,552912.7179490346,4183146.396972783,552876.2315719456,4183139.9601486954,552880.6701112227,4183114.8008130384,16.8
749,552600.8869765056,4183189.586916597,552605.6161472584,4183162.060929155,552624.9881360511,4183165.389181884,552620.2589652983,4183192.915169326,10.19
750,552549.8968057603,4183457.859323154,552510.7287221634,4183451.3423773427,552513.4156562133,4183435.1933927513,552552.5837398103,4183441.7103385627,39.1
751,552926.8398235438,4183122.6161372233,552979.2304572046,4183131.9003770025,552972.3020603433,4183170.997073172,552919.9114266825,4183161.712833393,31.34
752,552783.8530398849,4183600.0286877113,552792.7191467799,4183545.7394465087,552843.5022893207,4183554.0329639767,552834.6361824258,4183608.3222051794,14.15
753,552377.0194414073,4183550.3947961284,552381.2297843096,4183524.311957766,552397.4590193254,4183526.9317126987,552393.2486764231,4183553.014551061,177.66
754,552639.4050120097,4182684.591043176,552649.425633909,4182625.344799486,552708.8035940493,4182635.387699266,552698.78297215,4182694.633942956,53.41
755,552219.6631288915,4182615.525251081,552224.0975567658,4182589.34795119,552259.0493502702,4182595.2687760275,552254.6149223959,4182621.4460759186,90.0
756,552551.8963533738,4182525.3289811146,552517.6770379506,4182520.031464359,552520.8988594204,4182499.2201049626,552555.1181748436,4182504.5176217183,30.74
757,552503.9923241807,4182779.7928101015,552498.7326977149,4182811.449619692,552471.3217760894,4182806.8954270645,552476.5814025551,4182775.238617474,11.41
758,552453.4841129074,4183107.026776635,552448.6750053441,4183135.2078310214,552433.1582176959,4183132.5598853547,552437.9673252592,4183104.3788309684,16.56
759,552535.9803999587,4183555.5505117364,552544.1863047859,4183504.6607057056,552569.7224889902,4183508.778377074,552561.516584163,4183559.668183105,27.59
760,552852.8400716153,4182401.768938085,552876.7561136028,4182426.284114549,552847.7985692013,4182454.53395598,552823.8825272138,4182430.0187795153,38.38
761,552311.2476100293,4182644.150824586,552296.669189046,4182733.608912425,552204.6782017694,4182718.617720778,552219.2566227526,4182629.159632939,7.24
762,553371.0471820692,4182733.07858387,553338.2592196267,4182766.486353201,553310.4289711907,4182739.1724331533,553343.2169336332,4182705.764663822,143.93
763,553191.9184217975,4182936.09741953,553168.6780356001,4182912.6151622813,553187.3527190292,4182894.1328311153,553210.5931052265,4182917.615088364,99.72
764,552876.9414911357,4183103.853426816,552869.1723488707,4183151.914172424,552818.1776876065,4183143.6707552,552825.9468298716,4183095.610009592,158.74
765,552564.3317031859,4182624.0130631323,552503.6932933776,4182613.911822433,552511.3755946263,4182567.794464649,552572.0140044346,4182577.8957053483,11.24
766,552562.7677343466,4183330.9596910137,552559.5172095094,4183350.174606061,552528.8781919926,4183344.9915028736,552532.1287168298,4183325.776587826,27.77
767,553483.9094199832,4183001.8367964397,553521.5682735131,4183039.8920429205,553504.182963952,4183057.0962627553,553466.524110422,4183019.0410162746,30.75
768,553035.6877290758,4182285.8985360954,553077.4960467145,4182244.8562715584,553144.281544352,4182312.888319263,553102.4732267132,4182353.9305838,20.99
769,552554.4876143243,4183465.630928366,552548.6503624241,4183500.0408549574,552531.5439082512,4183497.138939957,552537.3811601514,4183462.7290133657,35.47
770,552530.2951454239,4182772.692106475,552478.3100879611,4182764.230152018,552486.2025229364,4182715.743872898,552538.1875803991,4182724.2058273554,17.96
771,552429.7691473323,4183520.0638760068,552435.4126321503,4183486.4491356504,552452.7782999722,4183489.3646090906,552447.1348151541,4183522.979349447,27.75
772,552926.4512950066,4183066.089147503,552918.6781409034,4183114.02492707,552895.5190224571,4183110.2694984903,552903.2921765603,4183062.3337189234,41.91
773,553244.3370075242,4182695.6977793127,553209.3646855641,4182660.112330536,553232.6781662204,4182637.200534295,553267.6504881806,4182672.7859830717,29.52
774,552309.1459212981,4182504.2207713877,552314.6184842282,4182475.9691432226,552332.2644311949,4182479.3873021575,552326.7918682648,4182507.6389303226,82.21
775,552742.8389009873,4183224.170447222,552703.9970055802,4183217.4370612237,552710.5619186385,4183179.5670109354,552749.4038140456,4183186.300396934,14.38
776,552973.3746263077,4182415.216047708,552949.7621137204,4182438.3859121343,552937.7263417498,4182426.120203025,552961.3388543371,4182402.9503385993,15.69
